frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
540,9.009,1,green,163,503,0.1322,0.48,0.0,0.0,0.0,paint,0,,,,none,102.4,102.4,463.7,454.7,1,1,right,,38.0,97.0,305.0,668.0,987.0,275.0,0.0,109.5,0.0,0,12.43,24.0,7.25,0,31,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,3.0,half_court,,,0.0567701302909002,0,unknown,-85.22059853547037,545.0379921824217,2.1921577396609844,,0.0,,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.5,578.5,578.5,578.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,102.6,109.5,0.0,0.0,109.5,0.0,0.0,109.5,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
540,9.009,2,green,707,478,0.5734,0.4561,0.0,0.0,0.0,backcourt,0,,109.7,,none,102.4,102.4,463.7,454.7,1,1,right,,637.0,267.0,833.0,669.0,987.0,275.0,0.0,472.8,0.0,0,53.9,22.81,34.92,0,31,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,3.0,half_court,743.0,626.375,0.0408556146936086,0,unknown,-85.22059853547037,545.0379921824217,2.1921577396609844,,,,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7,109.7,109.7,109.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,102.6,472.8,0.0,0.0,472.8,0.0,0.0,472.8,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
540,9.009,4,green,521,383,0.4225,0.3655,0.0,0.0,0.0,backcourt,0,,,,none,102.4,102.4,463.7,454.7,1,1,right,,484.0,319.0,600.0,540.0,987.0,275.0,0.0,486.4,0.0,0,39.72,18.27,35.12,0,31,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,3.0,half_court,553.2421875,509.28125,0.1217011978650214,0,unknown,-85.22059853547037,545.0379921824217,2.1921577396609844,,,,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.4,205.4,205.4,205.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,102.6,486.4,0.0,0.0,486.4,0.0,0.0,486.4,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
540,9.009,6,white,726,370,0.5888,0.3531,0.0,0.0,0.0,mid_range,0,,109.7,,none,,0.0,946.0,435.5,1,1,right,,731.0,325.0,811.0,527.0,987.0,275.0,0.0,477.1,0.0,0,55.35,17.65,34.2,0,31,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,3.0,half_court,772.0546875,494.8125,0.0,0,unknown,-85.22059853547037,545.0379921824217,2.1921577396609844,,,,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7,109.7,109.7,109.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-102.6,477.1,0.0,0.0,477.1,0.0,0.0,477.1,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
540,9.009,7,white,1166,501,0.9457,0.4781,0.0,0.0,0.0,paint,0,,,,none,,0.0,946.0,435.5,1,1,right,,1154.0,411.0,1295.0,672.0,987.0,275.0,0.0,25.7,0.0,0,88.89,23.9,1.11,0,31,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,3.0,half_court,,,0.0,0,unknown,-85.22059853547037,545.0379921824217,2.1921577396609844,,,,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.6,459.6,459.6,459.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-102.6,25.7,0.0,0.0,25.7,0.0,0.0,25.7,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
546,9.109,1,green,111,451,0.09,0.4303,12.26,12.26,225.0,paint,0,,,,none,,0.0,368.5,431.5,1,1,right,,-15.0,64.0,249.0,605.0,1001.0,272.0,14.32,91.7,-1.65,0,8.46,21.52,4.74,0,32,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,3.1,half_court,,,0.0567701302909002,0,unknown,-83.9032272373244,542.7681818832593,2.5495097567963927,,0.0,,0,3,1,6.13,8.669,6.13,8.669,6.13,8.669,8.669,598.4,598.4,598.4,578.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.135,6.13,12.26,12.3,0.0,6.13,12.26,12.3,0.0,6.13,12.26,12.3,0.0,0,0,0,0,6.13,3.26,0.0,100.6,-0.82,0.0,100.6,-0.82,0.0,100.6,-0.82,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1230.0,1230.0,1230.0,0.057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
546,9.109,5,green,626,412,0.5077,0.3931,0.0,0.0,0.0,backcourt,0,,102.1,,none,,0.0,368.5,431.5,1,1,right,,625.0,321.0,700.0,560.0,1001.0,272.0,14.32,562.8,0.0,0,47.72,19.66,41.37,0,32,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,3.1,half_court,,,0.0,0,unknown,-83.9032272373244,542.7681818832593,2.5495097567963927,,,,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.1,102.1,102.1,102.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.13,3.26,0.0,562.8,0.0,0.0,562.8,0.0,0.0,562.8,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
546,9.109,6,white,727,397,0.5896,0.3788,4.5,4.5,87.9,mid_range,0,,102.1,,none,,0.0,952.5,448.0,1,1,right,,731.0,325.0,811.0,527.0,1001.0,272.0,14.32,468.1,1.38,0,55.42,18.94,33.87,0,32,0,0.933,unclassified,0,0.0,24.0,,,0,0,0.0,3.1,half_court,772.0546875,494.8125,0.0,0,unknown,-83.9032272373244,542.7681818832593,2.5495097567963927,,,,0,3,1,2.25,3.182,2.25,3.182,2.25,3.182,3.182,105.9,105.9,105.9,102.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.252,2.25,4.5,4.5,0.0,2.25,4.5,4.5,0.0,2.25,4.5,4.5,0.0,0,0,0,0,3.26,6.13,0.0,472.6,0.69,0.0,472.6,0.69,0.0,472.6,0.69,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,450.0,450.0,450.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
546,9.109,7,white,1178,499,0.9554,0.4761,2.03,2.03,350.5,paint,0,,,,none,,0.0,952.5,448.0,1,1,right,,1182.0,379.0,1293.0,670.0,1001.0,272.0,14.32,25.0,-0.37,0,89.81,23.81,1.59,0,32,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,3.1,half_court,,,0.0,0,unknown,-83.9032272373244,542.7681818832593,2.5495097567963927,,,,0,3,1,1.015,1.435,1.015,1.435,1.015,1.435,1.435,509.2,509.2,509.2,459.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.016,1.01,2.03,2.0,0.0,1.01,2.03,2.0,0.0,1.01,2.03,2.0,0.0,0,0,0,0,3.26,6.13,0.0,25.4,-0.18,0.0,25.4,-0.18,0.0,25.4,-0.18,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,200.0,200.0,200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
552,9.209,1,green,89,448,0.0722,0.4275,3.7,-8.56,187.8,paint,0,,,,none,,0.0,358.0,429.5,1,0,right,,-37.94438934326172,42.60260009765625,226.3164749145508,586.2113037109375,1017.0,269.0,16.28,83.1,1.02,0,6.79,21.37,3.94,0,33,0,0.933,unclassified,0,0.0,24.0,,,0,0,0.0,3.2,half_court,,,0.0567701302909002,0,unknown,-79.39011154166056,540.8203839924922,3.073181485764296,,0.0,,0,4,1,1.233,6.288,1.233,6.288,1.233,6.288,10.465,612.3,612.3,612.3,578.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.322,5.32,12.26,16.0,0.0,5.32,12.26,16.0,0.0,5.32,12.26,16.0,0.0,0,0,0,0,1.97,0.0,0.0,94.8,-0.21,0.0,94.8,-0.21,0.0,94.8,-0.21,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1600.0,1600.0,1600.0,0.057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
